dataset,taxa,sites,windows,taxa_sites,estimate_seconds,estimate_minutes,estimate_hours,low_seconds,high_seconds
10782_NT_AL,137,1989,8,272493,1534.5225960333014,25.575376600555025,0.42625627667591703,1430.5080013254958,1840.1950403822661
10788_NT_AL,156,4806,19,749736,4222.078486638641,70.36797477731069,1.1727995796218447,3935.8932041622056,5063.10425881046
10797_NT_AL,158,1056,5,166848,939.5912045555822,15.659853409259703,0.26099755682099507,875.9028635787206,1126.75504360736
107983988_NT_AL,18,5061,20,91098,513.0111212157439,8.550185353595731,0.14250308922659552,478.2376718108356,615.2014466013574
107984640_NT_AL,25,330,2,8250,46.45921699740814,0.7743202832901357,0.012905338054835595,43.31007039056174,55.713758089762656
107986096_NT_AL,119,573,3,68187,383.98965204875987,6.399827534145998,0.10666379223576664,357.9616690571192,460.4792754989874
10799_NT_AL,161,1098,5,176778,995.5112075597352,16.59185345932892,0.27653089098881534,928.0324392124513,1193.8141487990379
10800_NT_AL,145,1032,5,149640,842.6857250293519,14.044762083822532,0.23407936806370888,785.5659313022617,1010.5462740063132
10802_NT_AL,158,3447,14,544626,3067.017880779443,51.116964679657386,0.8519494113276231,2859.1261086703125,3677.958934956979
10808_NT_AL,160,2808,11,449280,2530.0844863752154,42.16807477292026,0.7028012462153376,2358.587687887464,3034.0699678264928
1080_NT_AL,149,4494,18,669606,3770.8327826383606,62.84721304397268,1.047453550732878,3515.2343022960586,4521.971721145893
10813_NT_AL,156,2418,10,377208,2124.216766685858,35.40361277809764,0.5900602129682939,1980.2309129555167,2547.3545771543263
10816_NT_AL,10,243,1,2430,13.684351188327488,0.22807251980545815,0.0038012086634243024,12.75678436958364,16.410234200984636
1081_NT_AL,160,360,2,57600,324.36980594554046,5.406163432425674,0.09010272387376124,302.3830369086492,388.9833292085247
10825_NT_AL,160,1275,5,204000,1148.809729390456,19.146828823174264,0.3191138137195711,1070.9399223847995,1377.6492909468584
10827_NT_AL,153,1548,7,236844,1333.768095822319,22.229468263705318,0.37049113772842196,1243.3612498887521,1599.4508267893027
10842_NT_AL,159,477,2,75843,427.1038054223546,7.1183967570392435,0.11863994595065405,398.1534143795605,512.1816430062872
10845_NT_AL,157,1923,8,301911,1700.1877167156956,28.336461945261593,0.4722743657543599,1584.943837779986,2038.8601719561616
10846_NT_AL,153,2262,9,346086,1948.9557059109084,32.48259509851514,0.5413765849752523,1816.8495783258122,2337.1820220913455
10847_NT_AL,154,10371,41,1597134,8994.132736962236,149.90221228270394,2.498370204711732,8384.483147049628,10785.737856113332
10849_NT_AL,153,2076,9,317628,1788.6967486609396,29.811612477682328,0.49686020796137215,1667.4534591531326,2144.9999460042586
10855_NT_AL,155,1608,7,249240,1403.5751811435157,23.39291968572526,0.3898819947620877,1308.4365992901344,1683.1632807627207
10869_NT_AL,161,4161,17,669921,3772.606680014625,62.87677800024375,1.0479463000040625,3516.887959529153,4524.098973727501
10870_NT_AL,142,267,2,37914,213.50966705936148,3.558494450989358,0.059308240849822634,199.0373343985161,256.0401726321529
10874_NT_AL,129,513,3,66177,372.6704973621186,6.21117495603531,0.10351958260058851,347.4097609983278,446.90537807348164
10886_NT_AL,160,1266,5,202560,1140.7004842418173,19.011674737363624,0.31686124562272705,1063.3803464620833,1367.9247077166453
10892_NT_AL,156,2466,10,384696,2166.3848414587783,36.10641402431297,0.6017735670718829,2019.540707753641,2597.9224099514345
10894_NT_AL,161,1005,4,161805,911.191952274621,15.18653253791035,0.25310887563183915,849.4285987327082,1092.6987427532179
10899_NT_AL,155,438,2,67890,382.31712023685316,6.371952003947553,0.10619920006579255,356.402506523059,458.47358020775596
10902_NT_AL,130,2826,12,367380,2068.8711685464004,34.48118614244001,0.5746864357073335,1928.6368072829785,2480.984296608122
10903_NT_AL,158,2106,9,332748,1873.843822721644,31.23073037869407,0.5205121729782345,1746.8290063416532,2247.1080699214963
10905_NT_AL,156,1929,8,300924,1694.629504936733,28.24382508227888,0.4707304180379814,1579.7623784496243,2032.1947805337863
10906_NT_AL,160,1797,8,287520,1619.1459480114895,26.98576580019149,0.4497627633365249,1509.3953259023408,1941.6751182992193
10910_NT_AL,156,1035,5,161460,909.2491122910931,15.154151871518218,0.25256919785863696,847.6174503345574,1090.368894687646
10911_NT_AL,134,447,2,59898,337.31080966190945,5.621846827698491,0.09369744712830817,314.4468601519839,404.5021432800732
10914_NT_AL,156,2232,9,348192,1960.815476940792,32.6802579490132,0.5446709658168867,1827.9054581127846,2351.404225065532
10916_NT_AL,106,1875,8,198750,1119.244773119378,18.654079551989632,0.3109013258664939,1043.3789684998965,1342.195081253373
10921_NT_AL,158,918,4,145044,816.8037175966141,13.613395293276902,0.22688992155461501,761.4382848155924,979.5086458632163
10923_NT_AL,161,384,2,61824,348.15692504821345,5.802615417470224,0.09671025695783707,324.55779294861685,417.50877335048324
10924_NT_AL,158,1359,6,214722,1209.18981722636,20.153163620439333,0.33588606034065555,1127.227264776024,1450.0569169151536
10926_NT_AL,158,2133,9,337014,1897.8674614744857,31.631124357908096,0.527185405965135,1769.2242500127,2275.9171477410027
10928_NT_AL,157,1983,8,311331,1753.2356953963724,29.220594923272873,0.48700991538788124,1634.3960636077547,2102.4751539204726
10933_NT_AL,153,1089,5,166617,938.2903464796548,15.63817244132758,0.26063620735545967,874.6901816077849,1125.1950583808466
10939_NT_AL,155,2439,10,378045,2128.9302654285043,35.48217109047507,0.5913695181745845,1984.6249164605956,2553.0069911568876
10940_NT_AL,159,3282,13,521838,2938.6890763022384,48.97815127170397,0.8163025211950662,2739.495819693328,3524.0674053388566
10943_NT_AL,153,1575,7,240975,1357.031492842476,22.6171915473746,0.3769531924562433,1265.0477833170444,1627.3482249309766
10944_NT_AL,139,546,3,75894,427.3910078547022,7.123183464245036,0.11871972440408395,398.4211493601567,512.5260553290238
10946_NT_AL,158,1527,6,241266,1358.6702361329299,22.64450393554883,0.37740839892581385,1266.5754476180932,1629.3134011254153
10947_NT_AL,160,1254,5,200640,1129.8881573769659,18.8314692896161,0.31385782149360164,1053.3009118984614,1354.9585967430278
10950_NT_AL,154,771,4,118734,668.6410510266979,11.144017517111632,0.18573362528519388,623.3185330609646,801.8324064278642
10952_NT_AL,157,288,2,45216,254.63029766724927,4.243838294454155,0.07073063824090257,237.37068397328966,305.35191342869194
10953_NT_AL,158,936,4,147888,832.8194767651752,13.88032461275292,0.231338743545882,776.3684472629569,998.7146977428872
10955_NT_AL,161,1431,6,230391,1297.428540999983,21.62380901666638,0.3603968169444397,1209.48490028508,1555.87253818891
10956_NT_AL,160,2127,9,340320,1916.4849367949016,31.94141561324836,0.5323569268874727,1786.579776401936,2298.2431700737
10957_NT_AL,152,1026,5,155952,878.2312495975508,14.637187493292513,0.24395312488820856,818.7020724301678,1053.1723638320807
10959_NT_AL,159,627,3,99693,561.41317819668,9.356886303278,0.15594810505463333,523.3588905995481,673.245052756692
10962_NT_AL,150,282,2,42300,238.20907624125627,3.9701512706876043,0.0661691878447934,222.0625427297893,285.6596323875103
10963_NT_AL,160,1626,7,260160,1465.0702901873578,24.4178381697893,0.4069639694964883,1365.7633833707325,1756.90803692517
109703458_NT_AL,102,507,2,51714,291.22326640048055,4.8537211066746755,0.08089535177791127,271.48327032454665,349.2340952550286
10971_NT_AL,159,735,3,116865,658.1159265941942,10.968598776569904,0.18280997960949838,613.5068334779392,789.2107077769834
10972_NT_AL,162,669,3,108378,610.322062999406,10.172034383323432,0.16953390638872387,568.9525828834303,731.8964453639148
10973_NT_AL,153,6651,26,1017603,5730.550132631941,95.50916887719902,1.5918194812866502,5342.116067835976,6872.059075565667
10978_NT_AL,160,1275,5,204000,1148.809729390456,19.146828823174264,0.3191138137195711,1070.9399223847995,1377.6492909468584
10979_NT_AL,160,2103,9,336480,1894.860283065199,31.581004717753316,0.5263500786292219,1766.4209072746926,2272.3109481264655
10981_NT_AL,151,693,3,104643,589.2887083951248,9.82147847325208,0.16369130788753466,549.3449328338851,706.6733076105495
10982_NT_AL,157,990,4,155430,875.2916482311693,14.588194137186155,0.2431365689531026,815.9617261581832,1049.6472024111285
10983_NT_AL,157,1158,5,181806,1023.8259885370647,17.063766475617747,0.2843961079269624,954.4279584759355,1227.7691519111988
10988_NT_AL,160,1476,6,236160,1329.916204376716,22.165270072945265,0.36942116788242113,1239.7704513254619,1594.8316497549515
10989_NT_AL,159,2310,10,367290,2068.3643407246104,34.47273901207684,0.5745456502012807,1928.1643337878088,2480.3765101562335
11001_NT_AL,149,1860,8,277140,1560.691805898387,26.011530098306448,0.43352550163844084,1454.9033827927612,1871.5770808480997
11005_NT_AL,155,4911,20,761205,4286.665245395401,71.44442075659002,1.190740345943167,3996.1020765633393,5140.556512329428
11009_NT_AL,152,534,3,81168,457.09111821159075,7.618185303526513,0.1269697550587752,426.10809617710487,548.1423414096795
11010_NT_AL,155,807,4,125085,704.4062009843391,11.740103349738984,0.1956683891623164,656.6594127034443,844.7218703827833
110117498_NT_AL,91,363,2,33033,186.0227048576222,3.100378414293703,0.05167297357156172,173.4135218438092,223.0778873914097
11011_NT_AL,159,2250,9,357750,2014.6405916148801,33.577343193581335,0.5596223865596889,1878.0821432998137,2415.9511462560718
11019_NT_AL,162,1104,5,178848,1007.1682474609031,16.78613745768172,0.2797689576280286,938.8993296013559,1207.7932371924694
11022_NT_AL,159,1731,7,275229,1549.9301618157144,25.83216936359524,0.4305361560599207,1444.8711955786566,1858.6717485196712
1102_NT_AL,156,1611,7,251316,1415.2660095661363,23.58776682610227,0.3931294471017045,1319.3349879120503,1697.1828882529444
11030_NT_AL,154,534,3,82236,463.1054750301643,7.718424583836072,0.1286404097306012,431.7147816531194,555.3547406387542
11031_NT_AL,150,609,3,91350,514.4302391167556,8.573837318612593,0.14289728864354323,479.5605975973109,616.9032486666447
11034_NT_AL,155,510,2,79050,445.1637701388016,7.419396168980027,0.12365660281633378,414.98921992410976,533.8391002419077
11035_NT_AL,143,1464,6,209352,1178.949090526229,19.649151508770483,0.32748585847950806,1099.0363462308947,1413.7923252858172
11036_NT_AL,139,1497,6,208083,1171.8028182389912,19.530046970649853,0.3255007828441642,1092.374469949001,1405.222536314192
11043_NT_AL,154,2154,9,331716,1868.0321970317864,31.133869950529775,0.5188978325088296,1741.4113102637066,2240.138785273177
11044_NT_AL,157,1650,7,259050,1458.8194137186156,24.31365689531026,0.4052276149218377,1359.9362102636387,1749.4120040185473
11046_NT_AL,154,978,4,150612,848.159465504683,14.135991091744717,0.2355998515290786,790.6686450500952,1017.110367686707
11051_NT_AL,160,690,3,110400,621.7087947289525,10.361813245482542,0.17269688742470904,579.5674874082443,745.5513809830057
11052_NT_AL,158,1779,7,281082,1582.8908644927849,26.381514408213082,0.43969190680355136,1475.597721881197,1898.198127440808
11054_NT_AL,157,1950,8,306150,1724.0593071220003,28.73432178536667,0.47890536308944454,1607.1973394024822,2067.4869138401014
11055_NT_AL,154,1098,5,169092,952.2281115788772,15.870468526314621,0.2645078087719103,887.6832027249534,1141.9091858077754
11056_NT_AL,162,1827,8,295974,1666.753974738288,27.7792329123048,0.46298721520508,1553.7763362152873,1998.766525679929
11061_NT_AL,160,1044,5,167040,940.6724372420673,15.677873954034455,0.26129789923390756,876.9108070350828,1128.0516547047218
11062_NT_AL,149,948,4,141252,795.4493720385327,13.257489533975546,0.22095815889959242,741.5314015524397,953.9005766903218
11063_NT_AL,150,2505,10,375750,2116.0061559728615,35.26676926621436,0.5877794877702394,1972.5768423337665,2537.5084366337355
11064_NT_AL,161,7299,29,1175139,6617.701551892995,110.29502586488324,1.8382504310813874,6169.133673781132,7935.928480950982
11066_NT_AL,144,753,3,108432,610.62615969248,10.177102661541333,0.16961837769235555,569.2360669805322,732.2611172350478
11069_NT_AL,154,3045,12,468930,2640.7418941326787,44.01236490221131,0.7335394150368552,2461.7444009995293,3166.7700098221094
1106_NT_AL,159,5571,22,885789,4988.250104838444,83.1375017473074,1.38562502912179,4650.131386810339,5981.895038130033
11073_NT_AL,158,4734,19,747972,4212.144661331559,70.20241102219265,1.1700401837032108,3926.632723656878,5051.191644353449
11075_NT_AL,159,540,3,85860,483.5137419875713,8.05856236645952,0.13430937277432536,450.73971439195526,579.8282751014572
11077_NT_AL,157,987,4,154959,872.6392492971355,14.543987488285591,0.24239979147142654,813.4891148667948,1046.466453312913
1107_NT_AL,156,6861,27,1070316,6027.399187854289,100.45665313090483,1.674277552181747,5618.843793956907,7228.039600436656
110806290_NT_AL,15,240,1,3600,20.27311287159628,0.33788521452660464,0.0056314202421100775,18.898939806790576,24.311458075532794
11081_NT_AL,162,1062,5,172044,968.8520641335862,16.147534402226437,0.26912557337044063,903.1803333665217,1161.8445814297124
11082_NT_AL,157,567,3,89019,501.303398532397,8.355056642206616,0.13925094403677696,467.323534072414,601.1615795627372
11083_NT_AL,159,7836,31,1245924,7016.321633730756,116.9386938955126,1.9489782315918767,6540.7340777321515,8413.952525361145
1108_NT_AL,160,5910,24,945600,5325.070980939289,88.75118301565482,1.479186383594247,4964.121522583659,6385.809654506615
11091_NT_AL,149,1005,4,149745,843.2770241547736,14.054617069246227,0.23424361782077044,786.1171503799598,1011.255358200183
11093_NT_AL,156,4653,19,725868,4087.6677482999576,68.1277958049993,1.1354632634166548,3810.5932332431844,4901.919291769677
11096_NT_AL,154,2895,12,445830,2510.656086539936,41.84426810899893,0.6974044684833156,2340.4762039059565,3010.771487170774
11097_NT_AL,159,1374,6,218466,1230.2738546128203,20.504564243547005,0.3417427373924501,1146.8821621750863,1475.3408333137077
11098_NT_AL,161,1179,5,189819,1068.9505589370929,17.81584264895155,0.29693071081585914,996.4938486625501,1281.8824056776555
11099_NT_AL,157,3648,15,572736,3225.3171037851575,53.75528506308596,0.8959214177180993,3006.695330328336,3867.790903430098
11101_NT_AL,159,1725,7,274275,1544.5577869047415,25.74262978174569,0.42904382969576155,1439.8629765298572,1852.2292121296548
11104_NT_AL,159,1488,6,236592,1332.3489779213076,22.205816298688458,0.37009693831147433,1242.0383241022769,1597.7490247240153
111064647_NT_AL,71,2301,9,163371,920.0107563737655,15.333512606229425,0.25555854343715706,857.6496375486621,1103.2742270160745
111064649_NT_AL,88,396,2,34848,196.24373259705197,3.270728876617533,0.05451214794362555,182.9417373297328,235.33491417115746
11107_NT_AL,156,1935,8,301860,1699.900514283348,28.3316752380558,0.47219458730093,1584.67610279939,2038.515759633425
11113_NT_AL,158,6345,25,1002510,5645.555106917774,94.09258511529623,1.5682097519216038,5262.882262696006,6770.133287583995
11116_NT_AL,152,1269,5,192888,1086.2333876601285,18.103889794335476,0.30173149657225795,1012.6051948478391,1302.607923687047
11123_NT_AL,158,741,3,117078,659.3154191057637,10.988590318429395,0.18314317197382324,614.6250207498409,790.6491357131191
11126_NT_AL,127,570,3,72390,407.6585113263485,6.794308522105808,0.11323847536843014,380.0261812815472,488.86290280217196
11127_NT_AL,153,2178,9,333234,1876.5806929593095,31.27634488265516,0.5212724147109193,1749.3803632155698,2250.390116761693
11128_NT_AL,153,4197,17,642141,3616.165825688807,60.269430428146784,1.0044905071357797,3371.051140686752,4336.495555577973
1112_NT_AL,158,1512,6,238896,1345.323770159129,22.422062835985482,0.3737010472664247,1254.1336455786227,1613.3083578923563
11130_NT_AL,151,807,4,121857,686.2279764428077,11.437132940713463,0.19061888234522437,639.7133633433554,822.9225963083888
11135_NT_AL,158,1530,6,241740,1361.3395293276901,22.688992155461502,0.3781498692576917,1269.0638080259873,1632.5144097720272
11137_NT_AL,158,1536,6,242688,1366.6781157172104,22.77796859528684,0.3796328099214473,1274.0405288417755,1638.916427065251
11138_NT_AL,160,3534,14,565440,3184.230261698722,53.07050436164537,0.8845084060274229,2968.3934789865734,3818.5196817303513
11141_NT_AL,145,2028,8,294060,1655.9754363948894,27.59959060658149,0.45999317677635815,1543.728399884677,1985.8409338031038
11143_NT_AL,161,1821,8,293181,1651.0254180020747,27.517090300034578,0.458618171667243,1539.113908748519,1979.9048861229946
11144_NT_AL,158,1023,4,161634,910.2289794132203,15.170482990220338,0.25284138317033894,848.5308990918857,1091.54394849463
11145_NT_AL,46,546,3,25116,141.43875080083671,2.3573125133472788,0.03928854188912131,131.8516033853756,169.6129391736338
11146_NT_AL,160,1812,8,289920,1632.6613565925536,27.211022609875894,0.45351704349793154,1521.994619106868,1957.8827570162412
11149_NT_AL,159,1092,5,173628,977.7722337970886,16.29620389661814,0.27160339827696905,911.4958668815095,1172.5416229829468
11155_NT_AL,159,2634,11,418806,2358.472585917153,39.30787643195255,0.6551312738658759,2198.608162422982,2828.2734752171077
11160_NT_AL,159,1023,4,162657,915.9899223208989,15.266498705348315,0.2544416450891386,853.9013478203153,1098.4524544977605
11162_NT_AL,154,846,4,130284,733.6839548230694,12.228065913717822,0.2038010985619637,683.952631607751,879.8316677535319
11163_NT_AL,158,546,3,86268,485.8113614463522,8.09685602410587,0.13494760040176448,452.8815942367249,582.5835736833509
11164_NT_AL,161,663,3,106743,601.114690903556,10.018578181725934,0.16697630302876557,560.3693143878463,720.8549914879437
11167_NT_AL,160,924,4,147840,832.5491685935539,13.875819476559231,0.23126365794265386,776.1164613988664,998.3905449685468
11168_NT_AL,159,1641,7,260919,1469.3445381511192,24.489075635851986,0.4081512605975331,1369.747909846664,1762.0337026694283
11169_NT_AL,161,3474,14,559314,3149.732181295556,52.49553635492593,0.8749256059154322,2936.233783082018,3777.149683905153
11171_NT_AL,157,1056,5,165792,933.644424779914,15.560740412998566,0.2593456735499761,870.3591745687287,1119.6236825718704
11174_NT_AL,152,3381,14,513912,2894.0544394632743,48.23424065772124,0.8039040109620207,2697.8866538853777,3470.541678475892
11179_NT_AL,155,1368,6,212040,1194.0863481370209,19.901439135617014,0.3316906522602836,1113.147554619965,1431.9448806488817
11183_NT_AL,160,2559,10,409440,2305.72870392955,38.42881173215917,0.6404801955359861,2149.4394206923153,2765.02316512393
11188_NT_AL,153,5592,22,855576,4818.108005063572,80.30180008439287,1.3383633347398811,4491.522034481849,5777.861126231124
11193_NT_AL,157,1344,6,211008,1188.2747224471632,19.80457870745272,0.33007631179087865,1107.7298585420183,1424.9755960005623
11199_NT_AL,151,957,4,144507,813.779644926601,13.562994082110016,0.22604990136850028,758.6191929610794,975.8821867002827
1119_NT_AL,153,1041,5,159273,896.9331962215983,14.948886603693305,0.2491481100615551,836.1363444019321,1075.5996839067598
11200_NT_AL,160,1761,7,281760,1586.7089674169354,26.445149456948922,0.4407524909491487,1479.1570222114758,1902.7767853783669
11201_NT_AL,159,2175,9,345825,1947.4859052277175,32.45809842046196,0.5409683070076993,1815.4794051898198,2335.419441380869
11212_NT_AL,162,837,4,135594,763.5867963086738,12.726446605144563,0.21210744341907606,711.8285678227671,915.6910684149427
11213_NT_AL,161,1812,8,291732,1642.8654900712572,27.38109150118762,0.45635152501979365,1531.5070854762857,1970.1195242475926
11214_NT_AL,155,8703,34,1348965,7596.58880689802,126.60981344830034,2.1101635574716724,7081.668982352015,9109.807234128082
11215_NT_AL,161,5922,24,953442,5369.232578477917,89.48720964129862,1.4914534940216435,5005.28971312945,6438.768114014483
11216_NT_AL,152,2001,8,304152,1712.8077294782643,28.546795491304405,0.4757799248550734,1596.7084278097134,2053.9940546081807
11222_NT_AL,158,1050,5,165900,934.2526181660619,15.570876969434364,0.2595146161572394,870.9261427629325,1120.3530263141363
11227_NT_AL,158,2844,12,449352,2530.4899486326476,42.17483247721079,0.7029138746201798,2358.9656666836,3034.5561969880036
11228_NT_AL,153,1257,5,192321,1083.0403723828522,18.050672873047535,0.3008445478841256,1009.6286118282696,1298.7788690401508
1122_NT_AL,150,2007,8,301050,1695.3390638872388,28.255651064787312,0.47092751774645525,1580.423841342862,2033.0456815664302
11232_NT_AL,160,1455,6,232800,1310.994632363226,21.8499105393871,0.3641651756564517,1222.131440839124,1572.140955551121
11234_NT_AL,157,3444,14,540708,3044.953976270856,50.7492329378476,0.8458205489641266,2838.557762513922,3651.499964751441
11235_NT_AL,159,636,3,101124,569.4717405631395,9.491195676052325,0.1581865946008721,530.8712191727474,682.9088573417163
11238_NT_AL,146,957,4,139722,786.8332990681042,13.113888317801736,0.2185648052966956,733.4993521345536,943.5682070082204
1123_NT_AL,158,1362,6,215196,1211.8591104211202,20.197651840352005,0.3366275306725334,1129.715625183918,1453.2579255617654
112441434_NT_AL,75,762,3,57150,321.8356668365909,5.363927780609848,0.08939879634349748,300.02066943280045,385.9443969490831
11244_NT_AL,161,2700,11,434700,2447.978379245251,40.799639654087514,0.6799939942347919,2282.0469816699624,2935.608562620585
112476_NT_AL,155,1161,5,179955,1013.402229668919,16.890037161148648,0.2815006193524775,944.710753591944,1215.2690105506956
112479_NT_AL,153,2241,9,342873,1930.8619526730085,32.18103254455014,0.536350542409169,1799.9822745482516,2315.484045758932
112483_NT_AL,157,513,3,80541,453.5602177197878,7.559336961996463,0.1259889493666077,422.8165308274222,543.9080957948574
112487_NT_AL,157,507,2,79599,448.25541985172003,7.470923664195334,0.12451539440325557,417.8713082446453,537.5465975984264
112495_NT_AL,157,624,3,97968,551.69897827904,9.194982971317334,0.15324971618862224,514.3031486087942,661.5958124288325
1124_NT_AL,156,1422,6,221832,1249.2292151477627,20.82048691912938,0.347008115318823,1164.5526708944353,1498.072046614331
11258_NT_AL,161,585,3,94185,530.3953155031377,8.839921925052295,0.14733203208420492,494.4435126951585,636.0485219011267
11259_NT_AL,154,3435,14,528990,2978.96499387381,49.649416564563495,0.8274902760760583,2777.041713442819,3572.366168715582
11260_NT_AL,162,2886,12,467532,2632.8691686342086,43.88115281057014,0.7313525468428357,2454.4053127078923,3157.329060269444
112611_NT_AL,158,876,4,138408,779.4336128699716,12.990560214499528,0.21650933690832544,726.601239105075,934.6945248106509
11261_NT_AL,160,588,3,94080,529.804016377716,8.830066939628601,0.14716778232714334,493.89229361746044,635.339437707257
11266_NT_AL,157,1038,5,162966,917.7300311757109,15.295500519595182,0.2549250086599197,855.5235068203981,1100.5391879825772
11273_NT_AL,155,3384,14,524520,2953.7925453915777,49.2298757565263,0.8204979292754383,2753.5755298493873,3542.1794416051284
112752_NT_AL,158,645,3,101910,573.898036873438,9.564967281223966,0.15941612135373276,534.99748769723,688.2168590215409
11275_NT_AL,161,1773,7,285453,1607.505802371048,26.791763372850802,0.44652938954751337,1498.5441846299418,1927.7162894541843
11276_NT_AL,160,4371,18,699360,3938.390060522104,65.63983434203506,1.0939972390339177,3671.4340397991828,4722.905922140171
112770_NT_AL,160,1248,5,199680,1124.4819939445404,18.74136656574234,0.31235610942903896,1048.2611946166508,1348.475541256219
11278_NT_AL,158,1215,5,191970,1081.0637438778715,18.01772906463119,0.30029548441051984,1007.7859651971075,1296.4085018777864
11279_NT_AL,144,1098,5,158112,890.3951173205086,14.839918622008476,0.2473319770334746,830.0414363142422,1067.7592386774004
11281_NT_AL,141,2235,9,315135,1774.6576179973592,29.577626966622653,0.4929604494437109,1654.3659433369303,2128.1642612869523
112840_NT_AL,154,1179,5,181566,1022.4744476789583,17.041240794649305,0.28402067991082175,953.1680291554828,1226.1483880394965
112849_NT_AL,158,1071,5,169218,952.9376705293831,15.882294508823053,0.2647049084803842,888.3446656181911,1142.760086840419
112970_NT_AL,149,1116,5,166284,936.4150835390321,15.606918058983869,0.26011530098306446,872.9420296756568,1122.9462485088598
1129_NT_AL,162,1404,6,227448,1280.855271227453,21.34758785379088,0.3557931308965147,1194.0350169930286,1535.997921212162
113115_NT_AL,160,1170,5,187200,1054.2018693230066,17.570031155383443,0.29283385258972405,982.7448699531101,1264.1958199277053
11311_NT_AL,157,1716,7,269412,1517.1721902673603,25.286203171122672,0.4214367195187112,1414.333658674184,1819.3884841792894
11314_NT_AL,36,1146,5,41256,232.32987350849336,3.8721645584748896,0.06453607597458148,216.58185018582003,278.60930954560587
11315_NT_AL,157,567,3,89019,501.303398532397,8.355056642206616,0.13925094403677696,467.323534072414,601.1615795627372
113174_NT_AL,158,1446,6,228468,1286.5993198744052,21.443321997906754,0.3573886999651126,1199.3897166049528,1542.8861676668964
11319_NT_AL,158,2043,8,322794,1817.7886656316803,30.296477760528003,0.5049412960088001,1694.5734377758772,2179.886888342648
113201_NT_AL,154,1335,6,205590,1157.7636875754108,19.29606145959018,0.321601024326503,1079.2869541327987,1388.3868515968854
11320_NT_AL,158,1614,7,255012,1436.079738780975,23.93466231301625,0.3989110385502708,1338.7378994470218,1722.1426518771582
113251_NT_AL,160,2241,9,358560,2019.2020420109893,33.65336736684982,0.5608894561141637,1882.3344047563417,2421.4212243230663
11325_NT_AL,159,2976,12,473184,2664.697955842615,44.411632597376915,0.7401938766229487,2484.0766482045537,3195.4980494480305
113263_NT_AL,154,1350,6,207900,1170.7722683346851,19.512871138911418,0.325214518981857,1091.413773842156,1403.9867038620189
11326_NT_AL,149,1320,6,196680,1107.5877332182101,18.459795553636834,0.3076632592272806,1032.512078110992,1328.2159928599417
11329_NT_AL,160,1395,6,223200,1256.9329980389693,20.948883300649488,0.3491480550108248,1171.7342680210159,1507.3104006830333
11333_NT_AL,157,540,3,84780,477.4318081260924,7.95719680210154,0.13261994670169233,445.07003244991813,572.5348376787973
11335_NT_AL,154,558,3,85932,483.9192042450032,8.065320070750053,0.13442200117916756,451.1176931880911,580.3145042629678
11339_NT_AL,160,708,3,113280,637.9272850262296,10.632121417103827,0.1772020236183971,594.6866392536768,765.000547443432
11340_NT_AL,159,831,4,132129,744.0739251697624,12.401232086162707,0.20668720143604513,693.6383382587312,892.2912900172424
113455421_NT_AL,76,2280,9,173280,975.8124995528342,16.263541659213903,0.27105902765356504,909.6689693668532,1170.1915153689786
11346_NT_AL,153,3024,12,462672,2605.500466257554,43.42500777095923,0.7237501295159872,2428.891743968725,3124.508591867475
113510_NT_AL,159,3261,13,518499,2919.885764113833,48.664762735230546,0.8110793789205092,2721.96705302253,3501.5185279738
113523636_NT_AL,72,246,1,17712,99.74371532825369,1.6623952554708947,0.02770658759118158,92.98278384940964,119.61237373162136
113540_NT_AL,35,456,2,15960,89.87746706407684,1.4979577844012806,0.024965963073354677,83.78529981010489,107.7807974681954
113612_NT_AL,149,1599,7,238251,1341.691504102968,22.3615250683828,0.3726920844730467,1250.747585529906,1608.9525549871566
113802_NT_AL,160,1149,5,183840,1035.2802973095168,17.254671621825278,0.28757786036375466,965.1058594667721,1241.5051257238747
1138_NT_AL,143,1128,5,161304,908.3706107333239,15.139510178888733,0.25232516964814555,846.7984962762631,1089.3153981710395
114112_NT_AL,148,1713,7,253524,1427.7001854607154,23.795003091011925,0.39658338485019873,1330.926337660215,1712.0939158726046
114294_NT_AL,153,1704,7,260712,1468.1788341610024,24.46964723601671,0.4078274539336118,1368.6612208077736,1760.635793830085
1142_NT_AL,157,1356,6,212892,1198.8843181832985,19.981405303054977,0.3330234217175829,1117.620303707572,1437.6985923934244
114327_NT_AL,160,1932,8,309120,1740.7846252410673,29.01307708735112,0.48355128478918535,1622.7889647430843,2087.5438667524163
114548_NT_AL,147,3204,13,470988,2652.331356990941,44.20552261651569,0.7367587102752614,2472.5482949224115,3180.6680600219556
114569_NT_AL,151,543,3,81993,461.7370399113316,7.6956173318555265,0.12826028886425878,430.4391032161611,553.7137172186557
114625_NT_AL,156,1707,7,266292,1499.6021591119768,24.993369318532945,0.41655615530888246,1397.954577508299,1798.318553847161
114780_NT_AL,148,7539,30,1115772,6283.381026379645,104.72301710632742,1.7453836184387903,5857.474407250649,7535.01227773705
114781_NT_AL,155,1857,8,287835,1620.919845387754,27.015330756462568,0.45025551260770946,1511.048983135435,1943.8023708808284
114783_NT_AL,146,4950,20,722700,4069.827408972953,67.83045681621589,1.130507613603598,3793.9621662132085,4880.525208663209
114785_NT_AL,159,3174,13,504666,2841.9863279047245,47.36643879841208,0.7894406466402012,2649.347876814937,3408.101750318565
